title,author,publisher,library,image_url
상야국군마군기륜성주장야씨흥폐사,사이토 헤이지로 [편],帝國在鄕軍人會箕輪町分會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023494.jpg
서향남주 제2권,이토 니타로,東亞堂,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023487.jpg
청춘유고,노무라 와스케,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023483.jpg
취미 염색,염색취미보급학회,趣味之染織社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023542.jpg
망월계개,모치즈키회  편,中國新聞社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023481.jpg
원경전전,기쿠치 고로 ; 미조구치 하쿠요 공편,日本評論社出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023480.jpg
(맹호재상)클레망소,모모이 쿄지,平凡社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023477.jpg
송국목호공전 제1책,기도공 전기편찬소 저,明治書院,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023476.jpg
간디 및 간디즘 수난의 원리,M. K. 간디 저 ; 이와시타 사부로 ; 시게모리 다다시,日本評論社出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023475.jpg
하합촌옹 대부연보,가와이 대부 현창회 [편],河合大夫顯彰會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023474.jpg
시장의 인,오사카 금일 신문사 편,大阪今日新聞社出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023473.jpg
(위인)화전풍치옹,미키 사쿠지로 편,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023472.jpg
장내차랑작옹여영,이와사키 고조 편,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023471.jpg
가문,저자미상 ,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023754.jpg
조선금융사정개관 [1929],조선식산은행조사과 [편],[朝鮮殖産銀行調査課],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024154.jpg
금융조합 및 동연합회통계요람,평안북도 이재과 [편],[平安北道理財課],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024153.jpg
조선금융사항참고서 [1927],조선경제협회 ,朝鮮經濟協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024148.jpg
동북일지. 제5권,츠키노 이에 저,天聲社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024032.jpg
불전설화전집 제12권,모치즈키 간코 저,隆文館株式會社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024031.jpg
장생신포도,츠보우치 쇼요 저,實業之日本社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023843.jpg
(소패문고 제일편)현곡수변당,유아사 치쿠산진 저,アルス,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023840.jpg
우타택 전집,야마자키 세이우 편,杵屋彌七出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023839.jpg
(신체시선)칠성,히라키 하쿠세이 저,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023757.jpg
명여상인,본파 혼간지 [편],本派本願寺,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023470.jpg
황빈 연감 1926[대정15],저자미상 ,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023745.jpg
황해도 안악 재령 신천 경제상황조사서,진남포상업회의소 [편],[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023736.jpg
압록강 강안지방 경제상황 조사개요보고 1920,저자미상 ,朝鮮銀行調査部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023735.jpg
현행법령집람 하권,내각관방기록과 편찬,帝國地方行政學會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023677.jpg
등촌독본 제6권,시마자키 하루키,硏究社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023661.jpg
일평전집,오카모토 잇페이,先進社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023611.jpg
일기 및 단편,나쓰메 소세키,漱石全集刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023597.jpg
남양지도,저자미상 ,朝鮮印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023586.jpg
만선을 시찰하고,와타나베 교장 술,須賀川時報社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023543.jpg
노령 극동지방의 금광업,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023356.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023366.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023365.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023364.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023363.jpg
소비에트연방의 국내문제,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023362.jpg
소연방의 도시공익사업이권계획,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023361.jpg
러시아공화국의 내정,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023360.jpg
영국실업단의 방러,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023359.jpg
모스크바에서 개최된 일본아동서적전람회에 관하여,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023357.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023367.jpg
"소비에트연방의 단일농업설, 소득세 및 사회 보험",일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023355.jpg
소비에트연방의 민죽공화국 및 자치주 하,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023354.jpg
소비에트연방의 민족공화국 및 자치주 상,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023353.jpg
소비에트연방의 국내상태,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023352.jpg
제15회 공산당대회에 관하여,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023351.jpg
북화태 동해안의 삼림,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023350.jpg
노서아 대관,찰스 사롤레아 저 ; 우키타 가즈타미 역,文明協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023343.jpg
유태정권치하에 오뇌하는 노국민,기타가미 바이세키 저,美囊郡聯合靑年團,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023342.jpg
포포아 식민지 사정,외무성 통상국 [편],[外務省通商局],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023341.jpg
대일본지명사전 중권,요시다 토고 저,富山房,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023416.jpg
(유풍여운)복택선생의 구저,미키 사쿠지로 편,福澤先生舊邸保存會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023464.jpg
조선총독부 및 소속관서직원록 1924[대정13],조선총독부 편,[朝鮮總督府],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023452.jpg
조선총독부 및 소속관서직원록 1922[대정11],조선총독부 편,[朝鮮總督府],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023450.jpg
대일본인명사서 상권,대일본인명사전간행회 [편],大日本人名辭書刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023447.jpg
송음과 그 문하,다카하시 단스이 저,現代堂,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023432.jpg
효자의병위 행장문서,가와오카무라사무소 [편],川岡村役場,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023429.jpg
태평양연안지방 탐검보고서,외무성통상국제이과 [편],[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023424.jpg
동해도 유람안내기 제1권 ,호소키 진가이 ; 다카하시 긴포 [공]저,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023419.jpg
대일본지명사전 하권,요시다 토고 저,[富山房],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023417.jpg
조선에서의 참정권문제,마쓰야마 쓰네지로 [저],[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023064.jpg
대만사진첩,대만일일신보사 [편],臺灣日日新報社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023402.jpg
사적명승,저자미상 ,成南敎育會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023398.jpg
조선지지자료,조선총독부 편,朝鮮總督府,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023396.jpg
연가승유기 하권,도쿠토미 이이치로 저,民友社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023385.jpg
지리학의 교육적 가치,엔도 가네후사 [저],[岩波書店],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023384.jpg
묵서가 탐검 복명서,외무성통상국제이과 [편],[外務省通商局第二課],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023374.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023370.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023369.jpg
노지초역,일로협회 [편],日露協會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000023368.jpg
간이측량학 제3권,모로토 기타오,三浦書店,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000026596.jpg
모계편본 제이집,부인문화연구회,文化硏究會出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000005075.jpg
(최신) 조선지지 중편,조선급만주사,"釋尾春芿, 朝鮮及滿洲社出版部",서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000004906.jpg
박용 기관학계제 2,이노우에 슌지,大和商會出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000004518.jpg
(원문일역 대조) 대한강역고 상,아오야기 쓰나타로,朝鮮硏究會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000003122.jpg
해동역사 3,샤쿠오 슌죠,朝鮮古書刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000001393.jpg
공업대사서,대일본백과사서,同文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000000937.jpg
공업대사서,대일본백과사서,同文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000000934.jpg
간이측량학 제4권,모로토 기타오,三浦書店,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000000932.jpg
간이측량학 제2권,모로토 기타오,三浦書店,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000000930.jpg
조선총독부시정연보 : 1930 ,조선총독부,朝鮮總督府,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000037381.jpg
조선미술전람회도록 제1회,저자미상 ,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000007567.jpg
국역한문대성 제15권 홍루몽 중,국민문고간행회 [편],國民文庫刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025099.jpg
사이비 로마자론자에게 배우다,가모 마사카즈 저,帝國ロ-マ字クラブ,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025077.jpg
중학한문의 화,오오시마 쇼노스케 저,硏究社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025079.jpg
한문대계 6,저자미상 ,富山房,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025054.jpg
한문대계 4,저자미상 ,富山房,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025052.jpg
유도연감 1928[쇼와3],저자미상 ,講道館文化會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025033.jpg
미의 연구,조성총독부 [편],朝鮮印刷株式會社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025040.jpg
신전류유서,제일고등학교 수영부 [편],第一高等學校水泳部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025031.jpg
"(대일본체육협회, 극동경기대회, 만국올림픽대회)신레코드일람",후루가와 햐쿠지 편,建康堂,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025029.jpg
북해도 수산시험장사업보고 제1책,홋카이도 수산시험장 [편],北海道水産試驗場,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022109.jpg
시계독본,미국 월섬 시계회사 편,米國ウオルサム時計會社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022156.jpg
(철도관계)건축공사견적 ,운수국 공무과건우회 [편],運輸局工務課建築係內建友會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022149.jpg
웅본영림국통계요람 1927[쇼와2],구마모토 영림국 [편],[熊本營林局],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022143.jpg
동경공업시험소보고 제24회 제13호,도쿄공업시험소 [편],東京工業試驗所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022133.jpg
대판시 공장명부,오사카시 사회부조사과 [편],大阪市社會部調査課,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022128.jpg
공업대사서 제5권,대일본백과사서편집부 편찬,同文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022123.jpg
공업대사서 제3권,대일본백과사서편집부 편,同文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022122.jpg
최근수산제조강의. 하권,이타니 이치지로 ; 오노 다츠지로 ; 기무라 긴타로 공저,,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022116.jpg
해산시장의 본질과 그 진흥책,아베 가쿠지 저,江茶俱樂部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022115.jpg
시민과 체육 제2집,도쿄시청 [편],東京市役所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025027.jpg
한국수산지 제4집,조선총독부 농상공부 편,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022108.jpg
수산교과서,조선총독부 편,朝鮮總督府,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022107.jpg
석천현 수산시험장 양식사업보고 1923[대정12],이시카와현 수산시험장 [편],[石川縣水産試驗場],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022098.jpg
석천현 수산시험장 사업보고 1928[소화3],이시카와현 수산시험장 [편],[石川縣水産試驗場],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022096.jpg
정말왕국가축보험론,농림성 축산국 [편],農林省畜産局,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022093.jpg
전국제사공장조사 제10차,농림성 농무국 편,蠶絲業同業組合中央會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022091.jpg
조선의 축산,조선총독부 식산국,朝鮮總督府殖産局,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022056.jpg
조선의 축산,조선총독부 식산국,朝鮮總督府殖産局,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022054.jpg
도회의 논리,하야시 후사오 저,中央公論社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000012846.jpg
보총 소녀가극각본집 제81호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024880.jpg
보총 소녀가극각본집 제101호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024894.jpg
보총 소녀가극각본집 제100호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024893.jpg
보총 소녀가극각본집 제99호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024892.jpg
보총 소녀가극각본집 제98호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024891.jpg
보총 소녀가극각본집 제97호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024890.jpg
보총 소녀가극각본집 제94호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024889.jpg
보총 소녀가극각본집 제93호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024888.jpg
보총 소녀가극각본집 제92호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024887.jpg
보총 소녀가극각본집 제91호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024886.jpg
보총 소녀가극각본집 제90호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024885.jpg
보총 소녀가극각본집 제102호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024895.jpg
보총 소녀가극각본집 제80호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024879.jpg
보총 소녀가극각본집 제79호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024878.jpg
장패월후사자,토바 신페이,民衆音樂普及會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024875.jpg
보총 소녀가극각본집 제77호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024877.jpg
횡독식비망쟁곡보 제30집 생전류 가을의 곡,와카하라 고잔,孤山流音譜發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024870.jpg
횡독식비망쟁곡보 제13집 생전류 천조의 곡,와카하라 고잔,孤山流音譜發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024869.jpg
척팔음보 제9집 ,와카하라 고잔,孤山流音譜發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024865.jpg
횡독식비망쟁곡보 제5집 생전류 학구의 곡,와카하라 고잔,孤山流音譜發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024868.jpg
척팔음보 제2집 ,와카하라 고잔,孤山流音譜發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024864.jpg
(신편)여자고등국어독본 제4권,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024951.jpg
시민과 체육 [1],도쿄시청 [편],東京市役所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025026.jpg
체육보감 상권,구로가와 고키치,帝國農學會出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025025.jpg
강도관 조선지부기요,저자미상 ,講道館朝鮮支部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025024.jpg
적세공 지남,야마다 오키마쓰,博文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025023.jpg
성화와 투입화의 화,야마네 스이도,みどり會本部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000025022.jpg
실업학교국어독본 권2,조선총독부 편,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024988.jpg
실업학교국어독본 권1,조선총독부 편,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024987.jpg
(신편)고등국어독본 권7,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024979.jpg
여자고등국어독본 제5권,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024953.jpg
자동차용품사전,안전자동차주식회사 조사부 [편],安全自動車株式會社調査部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022157.jpg
여자고등국어독본 제3권,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024946.jpg
여자고등국어독본 제2권,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024942.jpg
여자고등국어독본 제1권,조선총독부 편,朝鮮書籍印刷,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024938.jpg
기상소법사화집,가와사키 교센,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024920.jpg
누구나 할 수 있는 일본화 그리는 법,하시모토 슌료,崇文堂,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024919.jpg
당대의 회화,긴바라 세이고,東亞硏究會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024915.jpg
러시아대가극근서,저자미상 ,[發行者不明],서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024903.jpg
노서아대가극해설집,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024902.jpg
보총 소녀가극각본집 제116호,다카라즈카 소녀가극단,阪神急行電鐵,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000024901.jpg
주석 기예 백번,계가접육,岡田文祥堂,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022919.jpg
조선의 사정,조선사정사,朝鮮事情社,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022989.jpg
조선독본,조선독본 민족독본 간행회 [편],朝鮮讀本民族讀本刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022985.jpg
최근조선지지 상편,조선및 만주사 편,朝鮮及滿洲社出版部,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022976.jpg
청야만집. 하,아오야기 쓰나타로 [편],朝鮮硏究會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022970.jpg
조선사,구보 도쿠지 저,博文館,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022965.jpg
흠정만주원류고,조선고서간행회 편,朝鮮古書刊行會,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022964.jpg
조선 배구 선집,기타가와 스케히토 편,靑壹發行所,서울시교육청 (소장 / 남산도서관),https://e-lib.sen.go.kr/contImg/oldbook/EMH000022962.jpg
